Td_140_1_19	533	Царя на Славка думаше	На седянка	На седянка	Царя на Славка думаше	
Td_140_1_20	1053	"Събрали ми са, набрали"	На трапеза	На трапеза	"Събрали ми са, набрали"	
Td_140_1_21	584	"Никола, хайдут Никола"	На хоро (по Великден)	На хоро	"Никола, хайдут Никола"	
Td_140_1_22	576	"Йовко льо, добър кехая"	На хоро (по Великден)	На хоро	"Йовко льо, добър кехая"	
Td_140_1_23	562	Девер буля дума	На хоро (по Великден)	На хоро	Девер буля дума	
Td_140_1_24	598	"Стойке ле, снахо Нанева"	На хоро (по Великден)	На хоро	"Стойке ле, снахо Нанева"	
Td_140_1_25	574	Иван на Рада думаше	На хоро (по Великден)	На хоро	Иван на Рада думаше	
Td_140_1_26	594	"Синко Милине, Милине"	На хоро (по Великден)	На хоро	"Синко Милине, Милине"	
Td_140_1_27	559	"Горо льо, горо зелена"	На хоро (по Великден)	На хоро	"Горо льо, горо зелена"	
Td_140_1_28	569	Драгана рано ранила	На хоро (по Великден)	На хоро	Драгана рано ранила	
Td_140_1_29	567	Димяна дума Стояна	На хоро (по Великден)	На хоро	Димяна дума Стояна	
Td_140_1_30	593	"Синко Калинко, Калинко"	На хоро (по Великден)	На хоро	"Синко Калинко, Калинко"	
Td_140_1_31	362	Пифнало пиле в къпина	Жътварска (сутрин)	Жътварска	Пифнало пиле в къпина	
Td_140_1_32	407	Слънцето трепна да зайде	Жътварска (по икиндия)	Жътварска	Слънцето трепна да зайде	
Td_140_1_33	367	Слизало момче горненче	Жътварска (сутрин)	Жътварска	Слизало момче горненче	
Td_140_1_34	461	"Да знайеш, мамо, да знайеш"	На летни попрелки	На летни попрелки	"Да знайеш, мамо, да знайеш"	
Td_140_1_35	480	"Разнисайте са, седянки"	На летни попрелки (на разнисане)	На летни попрелки	"Разнисайте са, седянки"	
Td_140_1_36	464	Похвали са алтън Мара	На летни попрелки	На летни попрелки	"Похвали се, мари,  алтън Мара"	
Td_140_1_37	1008	Йостана Ванкя сираче	На трапеза (също: на разнисане на попрелки)	На трапеза	Йостана Ванкя сираче	
Td_140_1_38	1029	"Пременявай се, Тодорке"	На моабет	На моабет	"Пременявай се, Тодорке"	
Td_140_1_39	1051	Стоян Русанке думаше	На трапеза	На трапеза	Стоян Русанке думаше	
Td_140_2_01	1049	Стоян на Радка думаше	На моабет	На моабет	Стоян на Радка думаше	
Td_140_2_02	1006	Иван Стояна думаше	На моабет (чобанска)	На моабет	Иван Стояна думаше	
Td_140_2_03	836	"Стани, стани, Тоне, огъня наклади"	На хоро (вечерно)	На хоро	"Стани, стани, Тоне"	
Td_140_2_04	317	Мари девойко	"Сватбарска (на булката, когато е прибулена)"	Сватбарска	Мари девойко дружки та викат	
Td_140_2_05	305	Ябре зетьо льо й	Сватбарска (на приближаване на зетя)	Сватбарска	Ебре зетьо льо й що стои при тебе	
Td_140_2_06	306	Мари зълво льо	"Сватбарска (на зълвата, га приближават булката)"	Сватбарска	Мари зълво льо бели ти руки	
Td_140_2_07	396	"Духни, духни, вятро"	На жътва	На жътва	"Духни, духни, вятро"	
Td_140_2_08	1055	Тръгнала йе вакла Гюргана	На трапеза	На моабет	Тръгнала вакла Гюргана	
Td_140_2_09	990	Венчал ми бьеше кум Марко	На моабет (на гуляй)	На моабет	Венчал ми беше кум Марко	
Td_140_2_10	830	Димо Тодора думаше	На хоро (вечерно)	На хоро	Димо Тодора думаше	
Td_140_2_11	831	Делю на Дафа думаше	На хоро (вечерно)	На хоро	Делю на Дафа думаше	
Td_140_2_12	602	"Събрали са, набрали са"	На хоро (по Великден)	На хоро	"Събрали са, набрали са"	
Td_140_2_13	560	Два брата дялба делили	На хоро (Великденско)	На хоро	Два брата дялба делили	
Td_140_2_14	595	Слънцето трепна да зайде	"На хоро (Великденско, по мръкнало)"	На хоро	Слънцето трепна да зайде	
Td_140_2_15	570	Жаляла Бойка буля си	На хоро (по Великден)	На хоро	Жаляла Бойка буля си	
Td_140_2_16	888	"Вайвода, вайвода"	На хоро	На хоро	"Вайвода, вайвода, посъбрал вайвода"	
Td_140_2_17	571	Заградил Павльо кюприйка	На хоро (по Великден)	На хоро	Заградил Павльо кюприйка	
Td_140_2_18	579	"Лельо льо, мила и драга"	На хоро (по Великден)	На хоро	"Лельо льо, мила и драга"	
